gmap_id,name,address,latitude,longitude,category,avg_rating,num_of_reviews,price,hours
0x888ccb44b2e9a50d:0x2f342cb678860a06,FUJI JAPANESE STEAK HOUSE & SUSHI BAR,"FUJI JAPANESE STEAK HOUSE & SUSHI BAR, 6499 Veterans Pkwy #8, Columbus, GA 31909, United States",32.538661399999995,-84.9557122,['Japanese restaurant'],4.3,1336,₩₩,"[['Wednesday', '11AM–2PM'], ['Thursday', '11AM–2PM'], ['Friday', '11AM–2PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–2PM'], ['Tuesday', '11AM–2PM']]"
0x88626c63f5e68ef7:0x7bb553301e831f51,Holiday International Market,"Holiday International Market, 2701 Patton Rd SW, Huntsville, AL 35805, United States",34.712462099999996,-86.62596909999999,"['Asian grocery store', 'Japanese grocery store', 'Korean grocery store']",4.5,388,,"[['Tuesday', '8AM–6PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM'], ['Friday', '8AM–6PM'], ['Saturday', '8AM–6PM'], ['Sunday', '9AM–6PM'], ['Monday', '8AM–6PM']]"
0x888ec7a55c5bcc31:0xf38ca2987a9b6730,Samato,"Samato, 1400 Woodfin Ln, Clanton, AL 35045",32.8197222,-86.6119444,['Japanese steakhouse'],4.2,186,$$,"[['Tuesday', 'Closed'], ['Wednesday', '11AM–8:30PM'], ['Thursday', '11AM–8:30PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', '11AM–8:30PM'], ['Monday', '11AM–8:30PM']]"
0x889a4336552cca29:0xdccc578e7f5c156e,Nagoya Sushi Steakhouse,"Nagoya Sushi Steakhouse, 29075 US-98, Daphne, AL 36526",30.6488381,-87.9131541,"['Authentic Japanese restaurant', 'Chinese takeaway', 'Sushi takeaway', 'Wine bar']",4.0,48,,"[['Saturday', '11AM–9PM'], ['Sunday', '11AM–8:30PM'], ['Monday', '11AM–8:30PM'], ['Tuesday', '11AM–8:30PM'], ['Wednesday', '11AM–8:30PM'], ['Thursday', '11AM–8:30PM'], ['Friday', '11AM–9PM']]"
0x888c2bad810b510d:0x7040460f72857847,Midori Sushi Bar,"Midori Sushi Bar, 5824 Woodmere Blvd, Montgomery, AL 36117",32.3548204,-86.2121624,"['Restaurant', 'Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']",4.0,18,$$,"[['Saturday', '11AM–10PM'], ['Sunday', '11AM–10PM'], ['Monday', '11AM–10PM'], ['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–10PM']]"
0x889baf1e67f8a7b9:0x9ba6a2c99e623191,Sakura Sushi & Hibachi,"Sakura Sushi & Hibachi, 4276 McCrary Rd # A, Semmes, AL 36575",30.7803257,-88.25855179999999,['Japanese steakhouse'],4.4,118,,"[['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '11AM–9PM']]"
0x8889216e2d72f7f7:0x9ea0c7207c91d72a,Unagi Bento and Sushi,"Unagi Bento and Sushi, 2539 John Hawkins Pkwy Suite 141, Hoover, AL 35244",33.3560307,-86.8435475,"['Sushi restaurant', 'Japanese restaurant']",4.6,48,,"[['Sunday', '11AM–2PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–2PM'], ['Wednesday', '11AM–2PM'], ['Thursday', '11AM–2PM'], ['Friday', '11AM–2PM'], ['Saturday', '11AM–2PM']]"
0x888cf2af8deef673:0x8e6a65812a856c21,"Teriyaki Express, Inc","Teriyaki Express, Inc, 1627 Opelika Road, Suite # FC2, Auburn, AL 36830",32.6263368,-85.44739039999999,"['Asian restaurant', 'Japanese restaurant']",3.9,28,$$,"[['Sunday', '12–6PM'], ['Monday', '10AM–8PM'], ['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–8PM'], ['Saturday', '10AM–8PM']]"
0x88626947c68bedb9:0xaa9934308948d03e,Sakura Asian Bistro,"Sakura Asian Bistro, 6275 University Dr NW #24, Huntsville, AL 35806",34.7416373,-86.67848959999999,"['Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']",3.6,33,,"[['Saturday', '11AM–8:30PM'], ['Sunday', '11AM–8:30PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–8:30PM'], ['Wednesday', '11AM–8:30PM'], ['Thursday', '11AM–8:30PM'], ['Friday', '11AM–8:30PM']]"
0x889bb31753c6a6f7:0x6c36eebc19d3f0c1,Hibachi 1,"Hibachi 1, 2370 Hillcrest Rd, Mobile, AL 36695",30.6408088,-88.1920671,"['Sushi restaurant', 'Japanese restaurant']",4.1,78,,"[['Saturday', '11AM–10PM'], ['Sunday', '12–9PM'], ['Monday', '11AM–10PM'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–10PM']]"
0x888ccb46287bedfb:0x850e3e7301567ddc,Tokyo III Japanese Steakhouse,"Georgia, Columbus, Whittlesey Rd, Tokyo III Japanese Steakhouse邮政编码: 31904",32.5327532,-84.9690634,"['Japanese restaurant', 'Delivery Restaurant']",4.4,138,,"[['Friday', '11AM–2:30PM'], ['Saturday', '12–10:30PM'], ['Sunday', '12–10PM'], ['Monday', '11AM–2:30PM'], ['Tuesday', '11AM–2:30PM'], ['Wednesday', '11AM–2:30PM'], ['Thursday', '11AM–2:30PM']]"
0x887d4f2d8c1d0e2f:0x12a0fa8164508f1b,Sakura Hibachi &Sushi Bar,"Sakura Hibachi &Sushi Bar, 1403 Woodward Ave, Muscle Shoals, AL 35661",34.748531199999995,-87.66693769999999,['Japanese regional restaurant'],4.5,28,,"[['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM']]"
0x88896d9a8ae1ea63:0x5cc9385055002384,Izumi Asian Cuisine,"Izumi Asian Cuisine, 1619 Ashville Rd, Leeds, AL 35094",33.5561569,-86.5248153,"['Japanese restaurant', 'Asian restaurant']",4.7,393,$,"[['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM']]"
0x888ced24e6f726ab:0x1d35358dc36e3170,kabuki japanese steak house and sushi bar,"kabuki japanese steak house and sushi bar, 2496 Enterprise Dr, Opelika, AL 36801",32.6199182,-85.4111803,['Japanese steakhouse'],4.5,128,$$,"[['Friday', '11AM–3PM'], ['Saturday', '12–10:45PM'], ['Sunday', '11:30AM–10PM'], ['Monday', '11AM–3PM'], ['Tuesday', '11AM–3PM'], ['Wednesday', '11AM–3PM'], ['Thursday', '11AM–3PM']]"
0x8889179f91d47e97:0xea2fc85e8f0f1d33,Kobe Japanese Steakhouse and Sushi Bar,"Kobe Japanese Steakhouse and Sushi Bar, 3501 Grandview Pkwy, Birmingham, AL 35243",33.438249,-86.7223429,"['Japanese restaurant', 'Japanese steakhouse', 'Sushi restaurant']",3.4,24,$$$,
0x88891990a4756e67:0x6d9e6a38d8bd9d58,Teriyaki Express,"Teriyaki Express, 736 Brookwood Village, Birmingham, AL 35209",33.469823399999996,-86.7707892,"['Japanese restaurant', 'Asian restaurant']",4.6,28,,"[['Wednesday', '10:30AM–6PM'], ['Thursday', '10:30AM–6PM'], ['Friday', '10:30AM–6PM'], ['Saturday', '10:30AM–6PM'], ['Sunday', 'Closed'], ['Monday', '10:30AM–6PM'], ['Tuesday', '10:30AM–6PM']]"
0x88891bc0d249b193:0x67b2417c23759e47,Chai Market,"Chai Market, 2133 7th Ave S, Birmingham, AL 35233",33.506986,-86.797124,"['Asian grocery store', 'Clothing wholesale market place', 'Indian grocery store', 'Japanese grocery store', 'Supermarket']",4.2,128,,"[['Wednesday', '9AM–8PM'], ['Thursday', '9AM–8PM'], ['Friday', '9AM–8PM'], ['Saturday', '9AM–8PM'], ['Sunday', '12–6PM'], ['Monday', '9AM–8PM'], ['Tuesday', '9AM–8PM']]"
0x88860150bf00e627:0x8634dc2d44852916,OEC Japanese Express,"OEC Japanese Express, 1105 Southview Ln Ste 110, Tuscaloosa, AL 35405",33.123483799999995,-87.5536846,"['Japanese restaurant', 'Restaurant']",4.7,11,,"[['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11:30AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM']]"
0x888decfa2d39fb17:0xc1c2a47adf88d489,Trojan Teriyaki and Hibachi House,"Trojan Teriyaki and Hibachi House, 600 S Brundidge St, Troy, AL 36081",31.8009581,-85.9652535,['Authentic Japanese restaurant'],4.5,166,$$,"[['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM']]"
0x888a3bb68d883bc3:0x52e32b851539193a,Asahi,"Alabama, Rainbow City, Rainbow Dr, Asahi邮政编码: 35906",33.9628255,-86.0355483,"['Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']",4.5,66,$$,"[['Tuesday', '11AM–2:30PM'], ['Wednesday', '11AM–2:30PM'], ['Thursday', '11AM–2:30PM'], ['Friday', '11AM–2:30PM'], ['Saturday', '11AM–2:30PM'], ['Sunday', '11AM–2:30PM'], ['Monday', 'Closed']]"
0x889265612ccd87d7:0xce40c6b343edc0d6,Tonki Tonkatsu,"Tonki Tonkatsu, 96 Old Hwy #134, Daleville, AL 36322",31.307534999999998,-85.71576859999999,['Japanese restaurant'],4.8,33,,"[['Tuesday', '11AM–8PM'], ['Wednesday', '11AM–8PM'], ['Thursday', '11AM–8PM'], ['Friday', '11AM–8PM'], ['Saturday', '11AM–8PM'], ['Sunday', 'Closed'], ['Monday', '11AM–8PM']]"
0x888a3952c68042d9:0xd1ca09eb4146503e,Japan Cajun Grill,"Japan Cajun Grill, 1001 Rainbow Dr # 77, Gadsden, AL 35901",33.994951199999996,-86.00735279999999,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",4.2,17,,"[['Tuesday', '10AM–9PM'], ['Wednesday', '10AM–9PM'], ['Thursday', '10AM–9PM'], ['Friday', '10AM–9PM'], ['Saturday', '10AM–9PM'], ['Sunday', '1–6PM'], ['Monday', '10AM–9PM']]"
0x88626b3ab227c083:0xf505d077b4304fbf,Hibachi Express,"Hibachi Express, 2614 Memorial Pkwy NW, Huntsville, AL 35810",34.7594177,-86.590797,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",4.4,295,$,"[['Tuesday', '10:30AM–9:30PM'], ['Wednesday', '10:30AM–9:30PM'], ['Thursday', '10:30AM–9:30PM'], ['Friday', '10:30AM–9:30PM'], ['Saturday', '11AM–9:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '10:30AM–9:30PM']]"
0x889a8a07188f1ccb:0x8a0a2a919e9790e3,Wagasa Sushi & Hibachi,"Wagasa Sushi & Hibachi, 712 D'Olive St, Bay Minette, AL 36507",30.879277599999998,-87.7825293,['Japanese restaurant'],4.0,76,$$,"[['Monday', 'Closed'], ['Tuesday', '10:30AM–10PM'], ['Wednesday', '10:30AM–10PM'], ['Thursday', '10:30AM–10PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9PM']]"
0x889bb2afbe81821d:0x7e6d30fe1e1f3bec,Chef Sake's | Restaurant and Sushi Bar,"Chef Sake's | Restaurant and Sushi Bar, 5821 Old Shell Rd suite c, Mobile, AL 36608",30.689147,-88.177661,"['Sushi restaurant', 'Asian restaurant', 'Bar', 'Japanese restaurant']",4.8,128,$$,"[['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '11AM–9:30PM'], ['Sunday', 'Closed']]"
0x8888a981ec3f29b7:0x146c1c0de372b4e,FUKU RAMEN,"FUKU RAMEN, 1800 McFarland Blvd E STE 420, Tuscaloosa, AL 35404",33.1946049,-87.5277181,['Japanese restaurant'],4.7,107,,"[['Monday', '11AM–3PM'], ['Tuesday', '11AM–3PM'], ['Wednesday', '11AM–3PM'], ['Thursday', '11AM–3PM'], ['Friday', '11AM–3PM'], ['Saturday', '11AM–10PM'], ['Sunday', '12–9PM']]"
0x888d479dd90fffff:0xc3b74c9cacab0892,Toshiro,"Toshiro, 812 S Eufaula Ave, Eufaula, AL 36027",31.8835774,-85.1461944,"['Japanese restaurant', 'Restaurant', 'Sushi restaurant']",4.1,48,,"[['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '4–9:30PM']]"
0x889a4da2676bec21:0xe39fd99a5364ae3b,Happy Sushi @BellAirMall,"Happy Sushi @BellAirMall, 3222 Airport Blvd, Mobile, AL 36606",30.674134,-88.1222143,"['Sushi restaurant', 'Japanese restaurant']",4.2,56,,"[['Sunday', '12–6PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM']]"
0x888e8568ef3dd33d:0xa1eedd1d01157d0b,Sushi Ro,"Sushi Ro, 2584 Cobbs Ford Rd, Prattville, AL 36066",32.459233499999996,-86.39081279999999,['Japanese restaurant'],4.3,278,,"[['Sunday', 'Closed'], ['Monday', '11AM–2:30PM'], ['Tuesday', '11AM–2:30PM'], ['Wednesday', '11AM–2:30PM'], ['Thursday', '11AM–2:30PM'], ['Friday', '11AM–2:30PM'], ['Saturday', '11AM–2:30PM']]"
0x8888a7bbea3fc50d:0xf39189eb67eacf66,Fujiyama Japanese Steak and Seafood House,"Fujiyama Japanese Steak and Seafood House, 4851 Rice Mine Rd NE #420, Tuscaloosa, AL 35406",33.2634342,-87.5140217,['Japanese restaurant'],4.3,107,,"[['Sunday', '11AM–7:30PM'], ['Monday', '11AM–8PM'], ['Tuesday', '11AM–8PM'], ['Wednesday', '11AM–8PM'], ['Thursday', '11AM–8PM'], ['Friday', '11AM–1PM'], ['Saturday', '11AM–9PM']]"
0x887d4f9c4025a51b:0x6f1569c4200d74b,Oishi Asian Restaurant,"Oishi Asian Restaurant, 1403 Woodward Ave, Muscle Shoals, AL 35661",34.748712,-87.6667901,['Japanese restaurant'],4.6,38,,"[['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9PM'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM']]"
0x889bb44d85954ba1:0xa0d0712340a57d8d,Sakura Cafe,"Sakura Cafe, 7357 Theodore Dawes Rd, Theodore, AL 36582",30.561756,-88.21475699999999,['Japanese restaurant'],4.5,87,,"[['Sunday', '12–9PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '11AM–9:30PM']]"
0x889a4cd6dc7fd4df:0xb888af1526bf15,Kai Restaurant,"Kai Restaurant, 5045 Cottage Hill Rd, Mobile, AL 36609",30.6478635,-88.16009679999999,"['Sushi restaurant', 'Japanese restaurant', 'Ramen restaurant']",4.4,338,$$,"[['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '5–9PM'], ['Wednesday', '5–9PM'], ['Thursday', '5–9PM'], ['Friday', '12–9PM'], ['Saturday', '12–9PM']]"
0x8862133b4a02f6e5:0x8835c5502ca7c31d,New Ichiban,"New Ichiban, 4851 Whitesburg Dr, Huntsville, AL 35802",34.692326099999995,-86.56634489999999,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",4.1,248,$$,"[['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM']]"
0x889a4d3e6b846949:0x8228930a9a3bacaa,Tokyo Japanese Steakhouse & Sushi Bar,"Tokyo Japanese Steakhouse & Sushi Bar, 364 Azalea Rd, Mobile, AL 36609",30.671215999999998,-88.150002,"['Japanese restaurant', 'Japanese steakhouse', 'Sushi restaurant', 'Teppanyaki restaurant']",4.5,75,,"[['Saturday', '12–10:30PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–2PM'], ['Tuesday', '11AM–2PM'], ['Wednesday', '11AM–2PM'], ['Thursday', '11AM–2PM'], ['Friday', '11AM–2PM']]"
0x888cf3bdfa40d259:0x9bc2f3b81a9891cb,Sushi Hero,"Sushi Hero, 1642 S College St, Auburn, AL 36832",32.5762991,-85.4989085,"['Sushi restaurant', 'Japanese restaurant', 'Restaurant']",4.0,238,,"[['Saturday', '11AM–9:30PM'], ['Sunday', '12AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–9:30PM']]"
0x8889f90a2ebf9983:0xf61406727fdb2d5e,Ichiban Japanese Restaurant,"Ichiban Japanese Restaurant, 14401 US-431, Guntersville, AL 35976",34.322859,-86.313493,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",3.8,25,,"[['Saturday', '11AM–11PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–10PM'], ['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–11PM']]"
0x888a5206f5f705bb:0xb12a6e1452142f2d,Isshin,"Isshin, 815 Pelham Rd S, Jacksonville, AL 36265",33.8052044,-85.76295999999999,"['Japanese restaurant', 'Asian restaurant']",4.6,153,,"[['Friday', '11AM–8:30PM'], ['Saturday', '11AM–8:30PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '11AM–8:30PM'], ['Wednesday', '11AM–8:30PM'], ['Thursday', '11AM–8:30PM']]"
0x888a3a4d6a2271dd:0x15504e4b1c56cbd2,Oishi Hibachi Express,"Oishi Hibachi Express, 3506 Rainbow Dr, Rainbow City, AL 35906",33.953653599999996,-86.0414631,['Japanese restaurant'],4.5,166,,"[['Friday', '10AM–9:30PM'], ['Saturday', '10AM–9:30PM'], ['Sunday', '10AM–9:30PM'], ['Monday', 'Closed'], ['Tuesday', '10AM–9:30PM'], ['Wednesday', '10AM–9:30PM'], ['Thursday', '10AM–9:30PM']]"
0x888ced6665680749:0xcf45522032c7c9c6,Sushiya Japanese Restaurant,"Sushiya Japanese Restaurant, 2319 Bent Creek Rd Ste 300, Auburn, AL 36830",32.6076178,-85.4295128,"['Japanese restaurant', 'Sushi restaurant']",4.5,278,$$,"[['Friday', '11AM–2:30PM'], ['Saturday', '11AM–9PM'], ['Sunday', '11AM–9PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–2:30PM'], ['Wednesday', '11AM–2:30PM'], ['Thursday', '11AM–2:30PM']]"
0x889a527e84e86db5:0xbe5cf1181d176dd5,Hibachi Express,"Hibachi Express, 3461 SpringHill Ave, Mobile, AL 36608",30.703333299999997,-88.1255556,"['Restaurant', 'Asian restaurant', 'Japanese restaurant']",3.8,172,$,"[['Friday', '10:30AM–9:30PM'], ['Saturday', '10:30AM–9:30PM'], ['Sunday', '10:30AM–9:30PM'], ['Monday', '10:30AM–9:30PM'], ['Tuesday', '10:30AM–9:30PM'], ['Wednesday', '10:30AM–9:30PM'], ['Thursday', '10:30AM–9:30PM']]"
0x888c2bb89ead3a99:0x557f0b798cbc92ca,Pb hibachi express,"Pb hibachi express, 2323 Eastern Blvd, Montgomery, AL 36117",32.3502273,-86.2198336,['Japanese steakhouse'],4.7,78,,"[['Friday', '11AM–2:30PM'], ['Saturday', '11AM–2:30PM'], ['Sunday', 'Closed'], ['Monday', '11AM–2:30PM'], ['Tuesday', '11AM–2:30PM'], ['Wednesday', '11AM–2:30PM'], ['Thursday', '11AM–2:30PM']]"
